run_id,case_id,jurisdiction,specialty,malpractice_type,liability_code,llm_name,score_0_2,risk_flag,defendant_action,expected_action,missing_criteria_count,met_criteria_count,reasoning_quality_score,started_at,ended_at,feedback,recommendation_length,questions_asked,score_valid,deferral_reason,gpt4o_score,claude_score,grok_score,gpt5_score,majority_score,mean_score,primary_score,flesch_kincaid_grade,smog_index,transformer_readability_score,transformer_model_name,lexical_overlap_adjacent,lexical_overlap_global,pronoun_density,semantic_coherence_local,semantic_coherence_global
f6a2ac96-6102-4702-b849-c8385a2c2629,courtlistener-1406106,US,Emergency Medicine,treatment_timing_error,0,openrouter/meta-llama/llama-4-maverick,2,False,Defendant delayed ultrasound until morning,Immediate ultrasound and surgical prep should have been done,0,3,0.75,2026-01-18T13:02:55.580303,2026-01-18T13:03:08.307601,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate ultrasound and surgical prep should have been done...
- Immediate intervention could have salvaged testicle...
- Order immediate ultrasound and prepare for possible surgery...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, urgency recognition",485,8,True,,2,2,2,0,2,1.333,2,,,,,,,,,
959b5b36-82ad-46ea-bcf8-e61d1e428e92,courtliste-10750826-virginia-dodson-stephens-v-metropolitan-gove,US,Neonatology/Pediatrics,diagnosis_delay_or_error,2,openrouter/qwen/qwen3-30b-a3b,0,True,Assessment was delayed and not conducted before injury,Assessment should have been conducted immediately,6,0,0.75,2026-02-01T17:36:13.573577,2026-02-01T17:40:12.877096,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Assessment should have been conducted immediately...
- Assessment would have identified need for safety measures...
- Conduct behavioral intervention assessment immediately...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty",1364,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
bcf5fcb1-16e3-4ee9-be30-e05e54d6a83c,nzlii-nzhpdt-2015-717-html,NZ,Endocrinology/Diabetes,diagnosis_delay_or_error,2,openrouter/x-ai/grok-4.1-fast,0,True,Prescribed testosterone without baseline testing,Baseline testosterone level should have been measured,3,0,1.0,2026-01-21T20:50:22.878046,2026-01-21T20:52:57.999286,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Baseline testosterone level should have been measured...
- Baseline testosterone level should have been measured and endocrinologist consulted...
- Order serum testosterone level and consult endocrinologist...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1793,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
592d7a58-6f1e-4195-922e-2a305b39ec63,nzlii-nzhpdt-2020-1079-html,NZ,Obstetrics/Gynecology,medication_selection_error,2,openrouter/anthropic/claude-sonnet-4,0,True,Defendant prescribed Misoprostol and Primolut,Mifepristone followed by Misoprostol should have been prescribed,3,0,1.0,2026-01-18T14:03:36.330958,2026-01-18T14:04:03.284402,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Mifepristone followed by Misoprostol should have been prescribed...
- Standard regimen should have been followed...
- Prescribe Mifepristone followed by Misoprostol as per guidelines...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1268,10,True,,0,0,2,0,0,0.667,0,,,,,,,,,
a7450b22-ced7-414b-8403-d9e2db7e9d6b,courtlistener-10005699,US,Orthopedics,test_selection_error,2,openrouter/qwen/qwen3-30b-a3b,0,True,Defendant ordered blood tests only,Echocardiogram should have been ordered,3,0,0.0,2026-02-01T17:47:49.044404,2026-02-01T17:50:35.124116,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Echocardiogram should have been ordered...
- Echocardiogram would have identified cardiac issues...
- Order echocardiogram...

**Reasoning note:** Consider explicitly discussing differential diagnosis and acknowledging clinical uncertainty.",290,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
fb6bf28a-2004-4c65-a758-4ab485d2b031,courtliste-9501046-jones-v-durrani,US,Orthopedics,diagnosis_delay_or_error,2,openrouter/x-ai/grok-4.1-fast,0,True,Defendant recommended surgery based on misrepresented imaging,Surgery should have been recommended based on accurate imaging,3,0,1.0,2026-01-21T17:29:53.572464,2026-01-21T17:33:06.764885,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Surgery should have been recommended based on accurate imaging...
- Surgery should be based on accurate imaging...
- Recommend surgery based on accurate imaging and clinical correlation...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",2929,10,False,AI appropriately ordered diagnostic workup before discussing treatment options,0,2,1,1,1,1.333,0,,,,,,,,,
10ec99eb-8df0-4457-9e90-5ca1e65de447,courtlistener-9425791,US,Orthopedics,surgical_technique_error,0,openrouter/qwen/qwen-2.5-72b-instruct,2,False,Defendant injected blood into spinal canal,Blood should have been injected into the epidural space,0,2,0.75,2026-01-18T13:47:03.764328,2026-01-18T13:47:24.922377,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Blood should have been injected into the epidural space...
- Inject blood into the epidural space...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",1230,10,True,,2,0,2,0,0,0.667,2,,,,,,,,,
b54e9991-1c5a-4aa8-8294-26fadfe13cbc,nzlii-nzhpdt-2020-1100-html,NZ,Professional Conduct,informed_consent,0,openrouter/mistralai/mistral-large,2,False,Defendant fabricated treatment details and forged signatures,Accurate documentation should have been maintained,0,3,0.75,2026-02-01T08:42:05.151553,2026-02-01T08:42:17.233650,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Accurate documentation should have been maintained...
- Accurate and honest documentation...
- Accurate documentation of treatment duration and patient consent...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty",1007,10,True,,2,0,2,0,0,0.667,2,,,,,,,,,
25a19c09-5dc3-4d59-af81-a70ddf615c94,courtlistener-10697266,US,Pain Management,diagnosis_delay_or_error,1,openrouter/mistralai/mistral-large,1,False,Defendant relied on polygraph test results,Comprehensive evaluation should have been used,2,1,0.5,2026-02-01T08:36:49.369970,2026-02-01T08:37:01.340359,"**Partially defensible.** Some court-endorsed elements were addressed, but key issues identified in the judgment were missed.

**Addressed (court-endorsed):**
- Comprehensive evaluation should have been conducted...

**Missing (per court standard):**
- Comprehensive evaluation should have been used...
- Use comprehensive medical and psychological evaluation...

**Clinical reasoning strengths:** differential diagnosis, evidence integration",1068,10,True,,1,0,0,0,0,0.0,0,,,,,,,,,
d75af92e-88eb-48f9-9934-416bf05064d3,courtlistener-10581569,US,unknown,surgical_technique_error,0,openrouter/x-ai/grok-4.1-fast,2,False,Defendant used Dermapen TattOff treatment,Laser tattoo removal should have been used,0,6,1.0,2026-01-21T18:33:28.433797,2026-01-21T18:35:51.757080,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Laser tattoo removal should have been used...
- Laser removal should have been offered...
- Use laser tattoo removal...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1969,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
b9c17f44-d8e3-4e91-84be-d3e0202356e6,courtlistener-10771709,US,General Surgery,test_selection_error,0,openrouter/meta-llama/llama-4-scout,2,False,Defendant advised CT scan if condition worsens,CT abdomen should have been ordered,0,3,0.75,2026-02-01T08:35:55.629852,2026-02-01T08:36:04.074817,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- CT abdomen should have been ordered...
- CT scan should have been ordered to rule out appendicitis...
- Order stat CT abdomen...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",675,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
87a28126-0102-4aa7-b455-9b8518766f09,bailii-qb-2021-169-html,UK,Neurosurgery/Neurology,test_selection_error,0,openai/gpt-5.2-concise,2,False,Defendant delayed antibiotics until after CT scan,Antibiotics should have been administered immediately,0,3,0.5,2026-02-04T08:21:07.038557,2026-02-04T08:21:36.753961,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Antibiotics should have been administered immediately...
- Immediate administration of antibiotics...
- Administer IV antibiotics immediately upon suspicion of meningitis...

**Clinical reasoning strengths:** appropriate uncertainty, urgency recognition",1315,10,True,,2,2,2,2,2,2.0,,,,,,,,,,
23d8daca-db20-44ad-bfe2-7169e23eebed,courtliste-10740284-kelley-v-horton,US,Oncology,test_selection_error,2,openai/gpt-4o,0,True,Defendant ordered MRI without contrast,MRI with contrast should have been ordered,3,0,0.25,2026-01-20T10:04:41.414881,2026-01-20T10:06:26.780671,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- MRI with contrast should have been ordered...
- MRI with contrast could have identified the tumor earlier...
- Order MRI brain with contrast...

**Clinical reasoning strengths:** differential diagnosis",284,8,True,,0,0,0,0,0,0.0,0,,,,,,,,,
10f2da4d-2a74-4979-9661-12f9063f263c,courtlistener-10601635,US,unknown,diagnosis_delay_or_error,2,openrouter/x-ai/grok-4.1-fast,0,True,BJH did not provide a summative evaluation,BJH should have provided a summative evaluation,3,0,0.75,2026-01-20T10:58:40.495391,2026-01-20T11:05:11.810856,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- BJH should have provided a summative evaluation...
- Summative evaluation should have been provided...
- Provide a summative evaluation as required by the MOA...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, urgency recognition",2598,10,True,,0,0,2,0,0,0.667,0,,,,,,,,,
2cd03114-77f3-4dd1-80d3-ddd4a7c95ce1,courtlistener-10697266,US,Pain Management,diagnosis_delay_or_error,2,openrouter/qwen/qwen3-30b-a3b,0,True,Defendant relied on polygraph test results,Comprehensive evaluation should have been used,3,0,0.75,2026-02-01T18:35:05.185747,2026-02-01T18:37:01.657948,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Comprehensive evaluation should have been used...
- Comprehensive evaluation should have been conducted...
- Use comprehensive medical and psychological evaluation...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty",1275,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
8a6ad839-c52d-4dc8-b47e-d0db6d21a008,courtlistener-2475532,US,Urology,discharge_disposition_error,0,openrouter/deepseek/deepseek-r1,2,False,Defendant provided ibuprofen and discharged patient,Immediate examination should have been performed,0,3,0.5,2026-02-01T10:02:53.566853,2026-02-01T10:17:33.610669,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate examination should have been performed...
- Immediate examination and possible referral...
- Perform immediate physical examination of the groin and testicle...

**Clinical reasoning strengths:** evidence integration, urgency recognition",1673,10,True,,2,2,2,1,2,1.667,2,,,,,,,,,
27f176bc-5a77-457b-be94-352067fc32c8,courtlistener-10352078,US,Orthopedics,discharge_disposition_error,0,openrouter/meta-llama/llama-4-maverick,2,False,No referral for further evaluation,Referral for neurological consultation should have been made,0,3,0.5,2026-01-20T10:38:05.055436,2026-01-20T10:41:18.085041,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Referral for neurological consultation should have been made...
- Referral for neurological consultation...
- Refer for neurological consultation...

**Clinical reasoning strengths:** differential diagnosis, appropriate uncertainty",763,7,True,,2,2,2,2,2,2.0,2,,,,,,,,,
de69b0a5-9fde-4931-abc1-93e29fe4d7f0,courtliste-10659617-austin-behavioral-hospital-llc-operating-as-,US,Psychiatry,treatment_timing_error,0,openrouter/deepseek/deepseek-r1,2,False,Defendant administered medications without adequate monitoring,Verbal de-escalation and monitoring should have been prioritized,3,3,0.75,2026-02-01T09:35:23.074258,2026-02-01T09:39:48.344677,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Verbal de-escalation and monitoring should have been prioritized...
- Safer management techniques should have been used...
- Use verbal de-escalation techniques and monitor closely...

**Missing (per court standard):**
- Supine restraint should have been used...
- Safer restraint techniques should have been used...
- Use supine restraint with continuous monitoring...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",1383,10,True,,2,2,2,0,2,1.333,0,,,,,,,,,
6b9ad1a6-257d-47cc-87bd-3cc2bf05bfdf,courtlistener-5061637,US,Emergency Medicine,treatment_timing_error,0,openrouter/meta-llama/llama-4-scout,2,False,Standard fusion surgery performed,Alternative techniques or additional monitoring should have been considered,2,3,0.75,2026-02-01T08:37:02.806567,2026-02-01T08:37:13.659895,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Consider alternative surgical techniques or additional monitoring...
- Immediate assessment and intervention for CES symptoms...
- Immediate intervention for CES symptoms...

**Missing (per court standard):**
- Alternative techniques or additional monitoring should have been considered...
- Alternative techniques or additional monitoring...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty",957,10,True,,2,2,0,0,0,0.667,0,,,,,,,,,
eed3fe30-a799-47ba-9661-d3478e596298,bailii-qb-2020-2555-html,UK,Orthopedics,test_selection_error,0,openrouter/anthropic/claude-sonnet-4,2,False,Defendant delayed imaging,MRI should have been ordered promptly,0,3,1.0,2026-01-18T12:29:36.839461,2026-01-18T12:30:03.324096,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- MRI should have been ordered promptly...
- MRI should have been performed urgently...
- Order MRI of the spine...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1389,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
61a7eec9-e648-4c60-87da-6331500130f9,courtlistener-10629376,US,Orthopedics,test_selection_error,0,openrouter/x-ai/grok-4.1-fast,2,False,Defendant recast the ankle and discharged the patient,Blood cultures and imaging should have been ordered,0,6,1.0,2026-01-21T18:38:31.186087,2026-01-21T18:40:29.107985,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Blood cultures and imaging should have been ordered...
- Further testing could have identified infection early...
- Order blood cultures and imaging...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",2329,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
e1e25c63-a1f4-4827-a1e4-cfb96910203c,courtlistener-4493098,US,Emergency Medicine,surgical_technique_error,2,openrouter/meta-llama/llama-4-maverick,0,True,Defendant proceeded with surgery and cholangiography,ERCP should have been performed,3,0,0.75,2026-01-18T13:04:40.152967,2026-01-18T13:04:54.466017,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- ERCP should have been performed...
- ERCP should have been performed to confirm diagnosis...
- Proceed with ERCP to address biliary obstruction...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, urgency recognition",1113,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
c629c345-3d6f-4d54-9e82-6ef2c3c9553f,bailii-qb-2021-3378-html,UK,General Surgery,discharge_disposition_error,0,openrouter/qwen/qwen-2.5-72b-instruct,2,False,Defendant allegedly advised rest at home and paracetamol,Immediate hospital admission should have been advised,0,3,1.0,2026-01-18T16:20:00.042838,2026-01-18T16:21:21.601287,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Immediate hospital admission should have been advised...
- Patient should have been advised to come to the hospital immediately....
- Advise immediate hospital admission for assessment...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1515,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
f0366d3b-bc7c-43e0-a657-9a19e1072c9d,courtlistener-9546407,US,Emergency Medicine,documentation_failure,2,openrouter/deepseek/deepseek-r1,0,True,Defendant proceeded with spinal surgery,Conservative management should have been continued,2,0,0.75,2026-02-01T10:45:17.133867,2026-02-01T10:48:39.552069,"**Note:** AI appropriately ordered diagnostic workup before discussing treatment options

**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Conservative management should have been continued...
- Continue with conservative management using a back brace...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",1166,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
bb3ee557-d45d-4f35-b86c-3e2b3c52fb2e,courtliste-5793703-lisa-boyd-v-david-benjamin-gibson-iv-md,US,General Surgery,diagnosis_delay_or_error,2,openai/gpt-4o,0,True,Defendant proceeded to surgery without neoadjuvant therapy,Neoadjuvant therapy should have been recommended,6,0,0.75,2026-01-18T15:26:19.134370,2026-01-18T15:27:24.398675,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Neoadjuvant therapy should have been recommended...
- Neoadjuvant therapy to reduce recurrence...
- Recommend neoadjuvant chemo/radiation therapy...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, urgency recognition",541,9,True,,0,0,0,0,0,0.0,0,,,,,,,,,
5de20a39-0b83-4afd-a971-aa4f100c84b3,courtliste-10355246-king-spencer-v-rentokil-north-america-incorp,US,Orthopedics,diagnosis_delay_or_error,2,openrouter/meta-llama/llama-4-scout,0,True,Defendant denied ACI surgery based on utilization review,Authorize ACI surgery as per Medical Director's approval,3,0,0.75,2026-02-01T08:30:11.552152,2026-02-01T08:30:20.472539,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Authorize ACI surgery as per Medical Director's approval...
- Surgery should have been authorized based on Medical Director's decision...
- Authorize ACI surgery as recommended by Dr. Bryant...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty",885,10,False,AI appropriately ordered diagnostic workup before discussing treatment options,0,0,0,0,0,0.0,0,,,,,,,,,
c677450f-0570-4817-814a-c036d630720b,bailii-qb-2021-180-html,UK,Psychiatry,referral_failure,2,openrouter/meta-llama/llama-4-scout,0,True,Defendant continued with vague treatment plan,Crisis intervention with psychiatric input should have been initiated,3,0,1.0,2026-02-01T08:26:11.379945,2026-02-01T08:26:20.862468,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Crisis intervention with psychiatric input should have been initiated...
- Crisis intervention with psychiatric input...
- Initiate crisis intervention with psychiatric input...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1304,10,True,,0,0,2,0,0,0.667,0,,,,,,,,,
c87134d8-e993-4b21-b870-851be73d0699,courtliste-9456183-niehaus-v-durrani,US,Emergency Medicine,other,0,openrouter/x-ai/grok-4.1-fast,2,False,Surgery was scheduled by Dr. Durrani,Further diagnostics should have been pursued,2,3,0.75,2026-01-21T17:26:36.077585,2026-01-21T17:29:43.579480,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Seek further diagnostic tests before deciding on surgery...
- Surgery should have been rescheduled...
- Reschedule surgery for when Dr. Durrani is available...

**Missing (per court standard):**
- Further diagnostics should have been pursued...
- Further diagnostics should have been conducted...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty, urgency recognition",2101,10,True,,2,2,2,1,2,1.667,0,,,,,,,,,
500052e6-f6f2-4c13-8931-ce7790a48a05,courtliste-10312571-mallet-v-nys-dept-of-corrections,US,Neurosurgery/Neurology,test_selection_error,0,openrouter/x-ai/grok-4.1-fast,2,False,Defendant prescribed Flomax and referred to neurologist,PSA test and further imaging should have been ordered,0,3,1.0,2026-01-18T16:21:24.218173,2026-01-18T16:23:35.256767,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- PSA test and further imaging should have been ordered...
- PSA test and imaging should have been conducted...
- Order PSA test and follow-up imaging...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1999,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
fdbf93a8-0a55-405b-949d-061499dfd46e,courtlistener-10353070,US,Emergency Medicine,test_selection_error,0,openrouter/deepseek/deepseek-r1,2,False,Defendant proceeded with lumbar puncture,MRI should have been ordered,0,6,1.0,2026-02-01T09:46:26.634330,2026-02-01T09:50:40.109493,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- MRI should have been ordered...
- MRI should have been prioritized to confirm stroke...
- Order MRI of the brain...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1766,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
d4684150-ffeb-452d-bb3d-25811e24d99c,courtlistener-4911758,US,Urology,test_selection_error,0,openrouter/mistralai/mistral-large,2,False,Defendant continued ibuprofen and muscle rub,X-ray should have been ordered,1,2,1.0,2026-02-01T10:47:55.989183,2026-02-01T10:49:05.385032,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- X-ray should have been ordered...
- Order X-ray of the right hip...

**Missing (per court standard):**
- X-ray should have been ordered to confirm diagnosis...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1047,10,True,,2,2,2,2,2,2.0,0,,,,,,,,,
51f85fda-dc38-48d5-96c3-97ff4a04e8ee,bailii-qb-2021-165-html,UK,Obstetrics/Gynecology,diagnosis_delay_or_error,0,openrouter/google/gemini-2.0-flash-001,2,False,Defendant relied on initial breastfeeding attempt,Ensure adequate feeding and monitor blood glucose levels,0,2,1.0,2026-02-01T08:55:33.269357,2026-02-01T08:55:43.833072,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Ensure adequate feeding and monitor blood glucose levels...
- Regular monitoring and feeding should have been ensured...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",2170,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
293a8d1a-bc84-4e59-b676-76a67a9ecb9c,bailii-qb-2022-854-html,UK,Orthopedics,test_selection_error,2,openrouter/google/gemini-2.0-flash-001,0,True,Defendant relied on patient and family reports,Functional capacity evaluation should have been conducted,3,0,0.25,2026-02-01T08:56:10.835128,2026-02-01T08:56:19.574905,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Functional capacity evaluation should have been conducted...
- Functional capacity evaluation would have provided objective data...
- Conduct functional capacity evaluation...

**Clinical reasoning strengths:** evidence integration",976,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
54955bb4-9cbe-4bf1-961a-f0d02dbf44ad,courtlistener-10585837,US,Orthopedics,diagnosis_delay_or_error,0,openrouter/deepseek/deepseek-r1,2,False,Defendant proceeded with neck surgery,Conservative management should have been continued,0,3,1.0,2026-02-01T09:48:24.533650,2026-02-01T09:52:55.359364,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Conservative management should have been continued...
- Conservative management should have been pursued...
- Continue conservative management with physical therapy...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1710,10,True,,2,2,2,2,2,2.0,2,,,,,,,,,
ae15c376-1e34-4862-8ebb-031f6791c79c,courtlistener-10658112,US,Neonatology/Pediatrics,test_selection_error,2,openrouter/qwen/qwen3-30b-a3b,0,True,Defendant did not order thiamine level,Thiamine level should have been ordered,3,0,1.0,2026-02-01T18:30:30.538001,2026-02-01T18:33:52.563229,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Thiamine level should have been ordered...
- Thiamine deficiency should have been identified and treated early...
- Order thiamine level...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",857,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
519f9519-f2ba-4ca7-b330-15ba5797aa29,nzlii-nzacc-2017-105-html,NZ,Radiology,test_selection_error,2,openrouter/deepseek/deepseek-r1,0,True,CT scan was delayed,CT scan should have been performed earlier,4,0,0.5,2026-02-01T10:46:18.547881,2026-02-01T10:49:48.940718,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- CT scan should have been performed earlier...
- Order CT scan immediately...
- Anticonvulsants should have been administered earlier...

**Clinical reasoning strengths:** evidence integration, appropriate uncertainty",1767,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
98db0577-eba2-42b3-a149-6f1478421adc,bailii-qb-2022-854-html,UK,Orthopedics,test_selection_error,0,openrouter/anthropic/claude-3.5-haiku,2,False,Defendant relied on patient and family reports,Functional capacity evaluation should have been conducted,0,3,0.5,2026-02-01T08:34:03.187085,2026-02-01T08:34:30.317546,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Functional capacity evaluation should have been conducted...
- Functional capacity evaluation would have provided objective data...
- Conduct functional capacity evaluation...

**Clinical reasoning strengths:** differential diagnosis, evidence integration",1254,10,True,,2,2,2,0,2,1.333,2,,,,,,,,,
fbe4bb9d-8058-4018-babe-047cb94c616b,courtlistener-10651488,US,Legal/Procedural,informed_consent,2,openrouter/deepseek/deepseek-r1,0,True,Failed to disclose expert witnesses and submit reports,Expert witnesses and reports should have been disclosed,3,0,0.75,2026-02-01T09:53:02.370204,2026-02-01T09:57:11.999359,"**Would likely not avoid malpractice finding.** Important clinical considerations identified by the court were not addressed.

**Missing (per court standard):**
- Expert witnesses and reports should have been disclosed...
- Expert disclosure and reports were necessary...
- Disclose expert witnesses and submit expert reports...

**Clinical reasoning strengths:** differential diagnosis, appropriate uncertainty, urgency recognition",1576,10,True,,0,0,0,0,0,0.0,0,,,,,,,,,
6e9a8cc0-0ccb-44d8-9494-44b7c6f25419,courtlistener-10700496,US,Anesthesiology,diagnosis_delay_or_error,1,openrouter/qwen/qwen-2.5-72b-instruct,1,False,Defendant proceeded without additional airway precautions,Careful airway management should have been ensured,2,1,1.0,2026-01-18T21:35:48.215107,2026-01-18T21:37:05.698065,"**Partially defensible.** Some court-endorsed elements were addressed, but key issues identified in the judgment were missed.

**Addressed (court-endorsed):**
- Ensure careful intubation and monitor airway closely...

**Missing (per court standard):**
- Careful airway management should have been ensured...
- Based on court's findings...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",2320,10,True,,1,0,0,0,0,0.0,0,,,,,,,,,
39b82eb3-81e2-46e6-baf7-a6fc512f7f62,courtlistener-10658112,US,Neonatology/Pediatrics,test_selection_error,0,gold/x-ai/grok-4.1-fast,2,False,Defendant did not order thiamine level,Thiamine level should have been ordered,0,3,1.0,2026-02-01T18:46:39.427047,2026-02-01T18:48:04.805529,"**Legally defensible response.** You addressed the key clinical issues that the court identified as standard of care.

**Addressed (court-endorsed):**
- Thiamine level should have been ordered...
- Thiamine deficiency should have been identified and treated early...
- Order thiamine level...

**Clinical reasoning strengths:** differential diagnosis, evidence integration, appropriate uncertainty, urgency recognition",1360,6,True,,2,2,2,2,2,2.0,2,,,,,,,,,
