run_id,case_id,llm_name,procedure_name,cpt_code,matched_description,similarity_score,match_confidence,negotiated_dollar,min_charge,max_charge
9cbefb94-1a6b-4094-976e-b94915030cdf,courtlistener-10642648,openai/gpt-5.2,chest X-ray,75756,Artery x-rays chest,0.8299977779388428,high,842.36,842.36,1087.46
9cbefb94-1a6b-4094-976e-b94915030cdf,courtlistener-10642648,openai/gpt-5.2,CBC,85027,Complete complete blood count automated,0.5221498012542725,medium,7.2,7.2,9.3
9cbefb94-1a6b-4094-976e-b94915030cdf,courtlistener-10642648,openai/gpt-5.2,electrolytes,80051,Electrolyte panel,0.5783742666244507,medium,16.7,16.7,21.56
9cbefb94-1a6b-4094-976e-b94915030cdf,courtlistener-10642648,openai/gpt-5.2,kidney panel,80069,Renal function panel,0.7983510494232178,high,16.7,16.7,21.56
9cbefb94-1a6b-4094-976e-b94915030cdf,courtlistener-10642648,openai/gpt-5.2,glucose,82945,Glucose other fluid,0.70908123254776,high,9.98,9.98,12.88
9cbefb94-1a6b-4094-976e-b94915030cdf,courtlistener-10642648,openai/gpt-5.2,magnesium,83735,Assay of magnesium,0.7100948095321655,high,9.98,9.98,12.88
9cbefb94-1a6b-4094-976e-b94915030cdf,courtlistener-10642648,openai/gpt-5.2,echocardiogram,93315,Echocardiogram transesophageal,0.7383159399032593,high,300.03,300.03,387.33
9cbefb94-1a6b-4094-976e-b94915030cdf,courtlistener-10642648,openai/gpt-5.2,cardiology consultation,76140,X-ray consultation,0.5624532699584961,medium,73.72,73.72,95.17
9cbefb94-1a6b-4094-976e-b94915030cdf,courtlistener-10642648,openai/gpt-5.2,coronary angiography,93454,"Coronary artery angiography, selective and interventional",0.7554935216903687,high,1653.91,1653.91,2135.13
9cd4da99-72a0-4a24-b008-bd90d4987ff2,bailii-qb-2020-2914-html,openrouter/x-ai/grok-4.1-fast,Non-contrast CT head,70450,Computed Tomography head/brain without dye,0.7192879319190979,high,334.33,334.33,431.6
9cd4da99-72a0-4a24-b008-bd90d4987ff2,bailii-qb-2020-2914-html,openrouter/x-ai/grok-4.1-fast,lumbar puncture for xanthochromia,635,Anesthesia lumbar puncture,0.5978240370750427,medium,,,
9cd4da99-72a0-4a24-b008-bd90d4987ff2,bailii-qb-2020-2914-html,openrouter/x-ai/grok-4.1-fast,CT angiography,70496,Computed Tomography angiography head,0.813936710357666,high,385.02,385.02,497.06
9cd4da99-72a0-4a24-b008-bd90d4987ff2,bailii-qb-2020-2914-html,openrouter/x-ai/grok-4.1-fast,MR angiography,70545,Magnetic resonance angiography head with dye,0.7353247404098511,high,263.88,263.88,340.66
9cd4da99-72a0-4a24-b008-bd90d4987ff2,bailii-qb-2020-2914-html,openrouter/x-ai/grok-4.1-fast,CBC,85027,Complete complete blood count automated,0.5221498012542725,medium,7.2,7.2,9.3
9cd4da99-72a0-4a24-b008-bd90d4987ff2,bailii-qb-2020-2914-html,openrouter/x-ai/grok-4.1-fast,coagulation profile,85347,Coagulation time activated,0.7030046582221985,high,8.24,8.24,10.65
9cd4da99-72a0-4a24-b008-bd90d4987ff2,bailii-qb-2020-2914-html,openrouter/x-ai/grok-4.1-fast,electrolytes,80051,Electrolyte panel,0.5783743858337402,medium,16.7,16.7,21.56
9cd4da99-72a0-4a24-b008-bd90d4987ff2,bailii-qb-2020-2914-html,openrouter/x-ai/grok-4.1-fast,troponin,84512,Assay of troponin qualitative,0.7695039510726929,high,9.98,9.98,12.88
9cd4da99-72a0-4a24-b008-bd90d4987ff2,bailii-qb-2020-2914-html,openrouter/x-ai/grok-4.1-fast,neurosurgical consultation,76140,X-ray consultation,0.5948021411895752,medium,73.72,73.72,95.17
9cd4da99-72a0-4a24-b008-bd90d4987ff2,bailii-qb-2020-2914-html,openrouter/x-ai/grok-4.1-fast,neurology follow-up,95979,Analyze neurostimulation brain add-on,0.5205124616622925,medium,78.66,78.66,101.55
9cd4da99-72a0-4a24-b008-bd90d4987ff2,bailii-qb-2020-2914-html,openrouter/x-ai/grok-4.1-fast,neurosurgery follow-up,63035,Spinal disk surgery add-on,0.5522191524505615,medium,3236.92,3236.92,4178.76
9cd8d7e2-6ba2-44d6-9b6a-387615fcff74,courtlistener-4531556,openrouter/x-ai/grok-4.1-fast,IV hydration,96360,Hydration intravenous infusion initial,0.7218618392944336,high,235.68,235.68,304.27
9cd8d7e2-6ba2-44d6-9b6a-387615fcff74,courtlistener-4531556,openrouter/x-ai/grok-4.1-fast,creatine kinase test,82550,Assay of creatine kinase (creatine phosphokinase),0.7855210304260254,high,9.98,9.98,12.88
9cd8d7e2-6ba2-44d6-9b6a-387615fcff74,courtlistener-4531556,openrouter/x-ai/grok-4.1-fast,electrolytes test,82664,Electrophoretic test,0.767471432685852,high,17.71,17.71,22.87
9cd8d7e2-6ba2-44d6-9b6a-387615fcff74,courtlistener-4531556,openrouter/x-ai/grok-4.1-fast,BUN/creatinine test,82575,Creatinine clearance test,0.7001173496246338,high,9.98,9.98,12.88
9cd8d7e2-6ba2-44d6-9b6a-387615fcff74,courtlistener-4531556,openrouter/x-ai/grok-4.1-fast,liver function tests,78201,Liver imaging,0.6417269706726074,medium,754.6,754.6,974.16
9cd8d7e2-6ba2-44d6-9b6a-387615fcff74,courtlistener-4531556,openrouter/x-ai/grok-4.1-fast,CBC,85027,Complete complete blood count automated,0.5221498012542725,medium,7.2,7.2,9.3
9cd8d7e2-6ba2-44d6-9b6a-387615fcff74,courtlistener-4531556,openrouter/x-ai/grok-4.1-fast,troponin test,84484,Assay of troponin quantitative,0.8155713081359863,high,15.4,15.4,19.89
9cd8d7e2-6ba2-44d6-9b6a-387615fcff74,courtlistener-4531556,openrouter/x-ai/grok-4.1-fast,arterial blood gas test,93975,Vascular study,0.6139083504676819,medium,127.6,127.6,164.71
9cd8d7e2-6ba2-44d6-9b6a-387615fcff74,courtlistener-4531556,openrouter/x-ai/grok-4.1-fast,urine myoglobin test,83069,Hemoglobin urine,0.7436172962188721,high,9.98,9.98,12.88
9cd8d7e2-6ba2-44d6-9b6a-387615fcff74,courtlistener-4531556,openrouter/x-ai/grok-4.1-fast,ECG,93042,Rhythm electrocardiogram report,0.6230446100234985,medium,19.96,19.96,25.77
9cd8d7e2-6ba2-44d6-9b6a-387615fcff74,courtlistener-4531556,openrouter/x-ai/grok-4.1-fast,chest X-ray,75756,Artery x-rays chest,0.8299977779388428,high,842.36,842.36,1087.46
9cd8d7e2-6ba2-44d6-9b6a-387615fcff74,courtlistener-4531556,openrouter/x-ai/grok-4.1-fast,MRI of muscles,77059,Magnetic Resonance Imaging both breasts,0.6143540143966675,medium,327.82,327.82,423.2
9cd8d7e2-6ba2-44d6-9b6a-387615fcff74,courtlistener-4531556,openrouter/x-ai/grok-4.1-fast,EMG,96002,Dynamic surface electromyography,0.6053862571716309,medium,332.64,332.64,429.42
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,Rheumatoid factor test,86430,Rheumatoid factor test qualitative,0.9260172843933105,high,19.59,19.59,25.29
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,Anti-CCP antibody test,86200,Cyclic citrullinated peptide antibody,0.7253063917160034,high,19.59,19.59,25.29
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,ESR test,91037,Esophageal impedance function test,0.49742960929870605,low,254.24,254.24,328.21
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,CRP test,82575,Creatinine clearance test,0.5226048231124878,medium,9.98,9.98,12.88
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,CBC,85027,Complete complete blood count automated,0.5221498012542725,medium,7.2,7.2,9.3
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,CMP,13133,Complex repair of full thickness skin and/or subcutaneous tissue and/or muscle and/or nerve and/or axilla and/or groin and/or hand/foot.,0.40976160764694214,low,330.6,330.6,426.8
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,ANA test,86039,Antinuclear antibodies (ANA),0.5320216417312622,medium,19.59,19.59,25.29
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,HLA-B27 test,81371,HLA class I and II type verify laboratory report,0.6415733695030212,medium,93.14,93.14,120.23
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,Hepatitis B screening,86707,Hepatitis B antibody,0.7031707763671875,high,19.59,19.59,25.29
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,Hepatitis C screening,86803,Hepatitis C antibody test,0.7355568408966064,high,19.59,19.59,25.29
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,TB screening (Quantiferon-TB Gold),86580,Tuberculosis intradermal test,0.5301365256309509,medium,19.59,19.59,25.29
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,X-ray of both hands/wrists,73115,Contrast X-ray of wrist,0.7610944509506226,high,121.1,121.1,156.33
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,musculoskeletal ultrasound of the hands/wrists,76882,Ultrasound limited joint/fascial evaluation non-vascular extremity,0.5757653713226318,medium,82.96,82.96,107.1
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,X-ray of sacroiliac joints,72200,X-ray examination sacroiliac joints,0.8651911020278931,high,48.22,48.22,62.24
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,MRI of sacroiliac joints,27050,Biopsy of sacroiliac joint,0.7649881839752197,high,2604.82,2604.82,3362.74
9cf3a2bf-a601-4ae1-ae86-78c306c7a35d,nzlii-nzhpdt-2025-1465-html,openai/gpt-5.2,rheumatology consultation,86430,Rheumatoid factor test qualitative,0.5694229602813721,medium,19.59,19.59,25.29
9d015f30-ae27-46c3-b35e-8d2ec28f26d9,courtlistener-10692008,openrouter/google/gemini-2.0-flash-001,mental health assessment,90791,Psychiatric diagnostic evaluation,0.7011476755142212,high,146.93,146.93,189.68
9d11d380-61f9-409b-972b-dbac191fb1b7,courtlistener-9455750,openrouter/qwen/qwen-2.5-72b-instruct,Colonoscopy,45378,Diagnostic colonoscopy,0.8544604778289795,high,755.9,755.9,975.83
9d11d380-61f9-409b-972b-dbac191fb1b7,courtlistener-9455750,openrouter/qwen/qwen-2.5-72b-instruct,Anorectal Manometry,45108,Removal of anorectal lesion,0.5395956039428711,medium,1559.5,1559.5,2013.26
9d11d380-61f9-409b-972b-dbac191fb1b7,courtlistener-9455750,openrouter/qwen/qwen-2.5-72b-instruct,CT scan of abdomen and pelvis,74177,CT abdomen and pelvis with contrast,0.7922919988632202,high,334.33,334.33,431.6
9d2ee159-427e-4227-af1d-104a7fdb9ad5,bailii-qb-2021-611-html,openai/gpt-4o-mini,MRI of the lumbar spine,72149,Magnetic Resonance Imaging lumbar spine with dye,0.7743673324584961,high,327.82,327.82,423.2
9d2ee159-427e-4227-af1d-104a7fdb9ad5,bailii-qb-2021-611-html,openai/gpt-4o-mini,blood tests,85002,Bleeding time test,0.6273415088653564,medium,8.24,8.24,10.65
9d2ee159-427e-4227-af1d-104a7fdb9ad5,bailii-qb-2021-611-html,openai/gpt-4o-mini,neurology consultation,76140,X-ray consultation,0.598544180393219,medium,73.72,73.72,95.17
9d61cc12-8fc6-428e-a23e-f78b99805e3b,courtlistener-10748895,openrouter/qwen/qwen-2.5-72b-instruct,IV site evaluation,70371,Speech evaluation complex,0.4619617760181427,low,121.1,121.1,156.33
9d6dadd2-888c-4ba2-89cc-c1c6e9933994,courtlistener-10713510,openrouter/deepseek/deepseek-r1,Chest X-ray,75756,Artery x-rays chest,0.8299977779388428,high,842.36,842.36,1087.46
9d6dadd2-888c-4ba2-89cc-c1c6e9933994,courtlistener-10713510,openrouter/deepseek/deepseek-r1,EKG,93041,Rhythm electrocardiogram tracing,0.583216667175293,medium,19.96,19.96,25.77
9d6dadd2-888c-4ba2-89cc-c1c6e9933994,courtlistener-10713510,openrouter/deepseek/deepseek-r1,Arterial Blood Gas (ABG),82803,Blood gases any combination,0.5511707067489624,medium,17.71,17.71,22.87
9d6dadd2-888c-4ba2-89cc-c1c6e9933994,courtlistener-10713510,openrouter/deepseek/deepseek-r1,Cardiac Enzymes (Troponin),84484,Assay of troponin quantitative,0.6014999747276306,medium,15.4,15.4,19.89
9d766466-dc09-41e6-aac7-b711621857ed,courtlistener-4724738,openrouter/google/gemini-2.0-flash-001,Complete Blood Count,85027,Complete complete blood count automated,0.7310537695884705,high,7.2,7.2,9.3
9d766466-dc09-41e6-aac7-b711621857ed,courtlistener-4724738,openrouter/google/gemini-2.0-flash-001,Comprehensive Metabolic Panel,80053,Comprehensive metabolic panel,0.9577140808105469,high,16.7,16.7,21.56
9d766466-dc09-41e6-aac7-b711621857ed,courtlistener-4724738,openrouter/google/gemini-2.0-flash-001,Vitamin B12 and Thiamine Levels,84252,Assay of vitamin B-2,0.6052682399749756,medium,15.4,15.4,19.89
9d766466-dc09-41e6-aac7-b711621857ed,courtlistener-4724738,openrouter/google/gemini-2.0-flash-001,Iron Studies,83540,Assay of iron,0.7214699983596802,high,9.98,9.98,12.88
9d766466-dc09-41e6-aac7-b711621857ed,courtlistener-4724738,openrouter/google/gemini-2.0-flash-001,Upper Endoscopy,50551,Kidney endoscopy,0.6689999103546143,medium,1797.79,1797.79,2320.89
9d766466-dc09-41e6-aac7-b711621857ed,courtlistener-4724738,openrouter/google/gemini-2.0-flash-001,Abdominal CT Scan with contrast,74176,CT abdomen and pelvis without contrast,0.7730609178543091,high,334.33,334.33,431.6
9da08c66-83f5-48cf-aef3-e321550a63e9,bailii-qb-2019-936-html,openrouter/deepseek/deepseek-r1,Brain MRI,70558,Magnetic Resonance Imaging brain with dye,0.6898843050003052,medium,327.82,327.82,423.2
9da08c66-83f5-48cf-aef3-e321550a63e9,bailii-qb-2019-936-html,openrouter/deepseek/deepseek-r1,ECG,93042,Rhythm electrocardiogram report,0.6230446100234985,medium,19.96,19.96,25.77
9da08c66-83f5-48cf-aef3-e321550a63e9,bailii-qb-2019-936-html,openrouter/deepseek/deepseek-r1,cardiac enzymes,82657,Enzyme cell activity,0.5030702352523804,medium,15.4,15.4,19.89
9da08c66-83f5-48cf-aef3-e321550a63e9,bailii-qb-2019-936-html,openrouter/deepseek/deepseek-r1,Comprehensive metabolic panel,80053,Comprehensive metabolic panel,0.9577139616012573,high,16.7,16.7,21.56
9da08c66-83f5-48cf-aef3-e321550a63e9,bailii-qb-2019-936-html,openrouter/deepseek/deepseek-r1,renal function tests,78725,Kidney function study,0.8203667402267456,high,264.37,264.37,341.29
9da08c66-83f5-48cf-aef3-e321550a63e9,bailii-qb-2019-936-html,openrouter/deepseek/deepseek-r1,Fundoscopy,46615,Anoscopy,0.6656589508056641,medium,1245.71,1245.71,1608.17
9da08c66-83f5-48cf-aef3-e321550a63e9,bailii-qb-2019-936-html,openrouter/deepseek/deepseek-r1,occupational health consultation,99241,Office consultation,0.5740066766738892,medium,58.36,58.36,75.34
9dc50991-bad9-4d82-9d01-588571c97cec,courtlistener-9471795,openrouter/google/gemini-3-pro-preview,CT Scan of the Abdomen and Pelvis with IV and Oral Contrast,74176,CT abdomen and pelvis without contrast,0.7837237119674683,high,334.33,334.33,431.6
9dc50991-bad9-4d82-9d01-588571c97cec,courtlistener-9471795,openrouter/google/gemini-3-pro-preview,Complete Blood Count,85027,Complete complete blood count automated,0.73105388879776,high,7.2,7.2,9.3
9dc50991-bad9-4d82-9d01-588571c97cec,courtlistener-9471795,openrouter/google/gemini-3-pro-preview,Comprehensive Metabolic Panel,80053,Comprehensive metabolic panel,0.9577140808105469,high,16.7,16.7,21.56
9dc50991-bad9-4d82-9d01-588571c97cec,courtlistener-9471795,openrouter/google/gemini-3-pro-preview,Lactic Acid Test,83605,Assay of lactic acid,0.8588771820068359,high,15.4,15.4,19.89
9dc9d9ae-1ca5-4ac0-9696-5380858262f7,nzlii-nzacc-2022-88-html,openrouter/google/gemini-3-pro-preview,MRI of the Lumbar Spine,72149,Magnetic Resonance Imaging lumbar spine with dye,0.7743672728538513,high,327.82,327.82,423.2
9dc9d9ae-1ca5-4ac0-9696-5380858262f7,nzlii-nzacc-2022-88-html,openrouter/google/gemini-3-pro-preview,X-rays of the Lumbar Spine,72100,X-ray examination lumbar-sacral spine two/three views,0.808559000492096,high,48.22,48.22,62.24
9dc9d9ae-1ca5-4ac0-9696-5380858262f7,nzlii-nzacc-2022-88-html,openrouter/google/gemini-3-pro-preview,spine consultation,22899,Unlisted procedure spine,0.6362481117248535,medium,3236.92,3236.92,4178.76
9de50c8c-3fda-4994-8e66-c866ea5c3367,courtlistener-10760763,openrouter/mistralai/mistral-large,MRI of the hip,73525,Contrast X-ray of hip,0.6506648063659668,medium,121.1,121.1,156.33
9de50c8c-3fda-4994-8e66-c866ea5c3367,courtlistener-10760763,openrouter/mistralai/mistral-large,X-ray of the hip,73525,Contrast X-ray of hip,0.7987663745880127,high,121.1,121.1,156.33
9de50c8c-3fda-4994-8e66-c866ea5c3367,courtlistener-10760763,openrouter/mistralai/mistral-large,rheumatology consultation,86430,Rheumatoid factor test qualitative,0.5694229602813721,medium,19.59,19.59,25.29
9de50c8c-3fda-4994-8e66-c866ea5c3367,courtlistener-10760763,openrouter/mistralai/mistral-large,gastroenterology consultation,78262,Gastroesophageal reflux examination,0.5262463688850403,medium,264.37,264.37,341.29
9de50c8c-3fda-4994-8e66-c866ea5c3367,courtlistener-10760763,openrouter/mistralai/mistral-large,orthopedic consultation,76140,X-ray consultation,0.5791705250740051,medium,73.72,73.72,95.17
9defd246-e76f-465e-98fb-2479d54228f7,courtliste-10106235-donald-j-mottern-as-administrator-of-the-est,openrouter/meta-llama/llama-4-scout,complete blood count with differential,85004,Automated differential white blood cell count,0.6350011825561523,medium,7.2,7.2,9.3
9defd246-e76f-465e-98fb-2479d54228f7,courtliste-10106235-donald-j-mottern-as-administrator-of-the-est,openrouter/meta-llama/llama-4-scout,blood cultures,88237,Tissue culture bone marrow,0.6154558658599854,medium,51.58,51.58,66.58
9defd246-e76f-465e-98fb-2479d54228f7,courtliste-10106235-donald-j-mottern-as-administrator-of-the-est,openrouter/meta-llama/llama-4-scout,metabolic panel,80053,Comprehensive metabolic panel,0.8927757740020752,high,16.7,16.7,21.56
9e0944f3-86d8-410c-a4c9-40c16f06efde,courtlistener-10741548,openrouter/google/gemini-3-pro-preview,Electrocardiogram,93010,Electrocardiogram report,0.8405609130859375,high,19.96,19.96,25.77
9e0944f3-86d8-410c-a4c9-40c16f06efde,courtlistener-10741548,openrouter/google/gemini-3-pro-preview,Complete Blood Count,85027,Complete complete blood count automated,0.7310539484024048,high,7.2,7.2,9.3
9e0944f3-86d8-410c-a4c9-40c16f06efde,courtlistener-10741548,openrouter/google/gemini-3-pro-preview,Lipid Panel,80061,Lipid panel,0.9558877348899841,high,16.7,16.7,21.56
9e0944f3-86d8-410c-a4c9-40c16f06efde,courtlistener-10741548,openrouter/google/gemini-3-pro-preview,Fasting Glucose,82945,Glucose other fluid,0.5658226013183594,medium,9.98,9.98,12.88
9e0944f3-86d8-410c-a4c9-40c16f06efde,courtlistener-10741548,openrouter/google/gemini-3-pro-preview,Thyroid function tests,84442,Assay of thyroid stimulating hormone activity,0.7378377914428711,high,18.68,18.68,24.12
9e0944f3-86d8-410c-a4c9-40c16f06efde,courtlistener-10741548,openrouter/google/gemini-3-pro-preview,Cardiac Stress Test,93018,Cardiovascular stress test,0.9131704568862915,high,92.17,92.17,118.99
9e221da4-bd60-4a7d-9b92-752a6a13d116,bailii-qb-2019-2502-html,openrouter/anthropic/claude-3.5-haiku,electrocardiogram,93010,Electrocardiogram report,0.8405609130859375,high,19.96,19.96,25.77
9e221da4-bd60-4a7d-9b92-752a6a13d116,bailii-qb-2019-2502-html,openrouter/anthropic/claude-3.5-haiku,cardiac enzyme tests,82164,Angiotensin I enzyme test,0.6174014806747437,medium,15.4,15.4,19.89
9e221da4-bd60-4a7d-9b92-752a6a13d116,bailii-qb-2019-2502-html,openrouter/anthropic/claude-3.5-haiku,comprehensive cardiac assessment,93640,Evaluation of heart device,0.6181135177612305,medium,1324.65,1324.65,1710.07
9e299d75-7f00-42be-bf20-cb34f25d8744,courtlistener-10554133,openrouter/google/gemini-2.0-flash-001,arterial blood gas,82803,Blood gases any combination,0.597959041595459,medium,17.71,17.71,22.87
9e299d75-7f00-42be-bf20-cb34f25d8744,courtlistener-10554133,openrouter/google/gemini-2.0-flash-001,complete blood count with differential,85004,Automated differential white blood cell count,0.6350011229515076,medium,7.2,7.2,9.3
9e299d75-7f00-42be-bf20-cb34f25d8744,courtlistener-10554133,openrouter/google/gemini-2.0-flash-001,blood glucose,82962,Glucose blood test,0.7291633486747742,high,9.98,9.98,12.88
9e299d75-7f00-42be-bf20-cb34f25d8744,courtlistener-10554133,openrouter/google/gemini-2.0-flash-001,"electrolytes, BUN, creatinine",82565,Assay of creatinine,0.5237852931022644,medium,9.98,9.98,12.88
9e299d75-7f00-42be-bf20-cb34f25d8744,courtlistener-10554133,openrouter/google/gemini-2.0-flash-001,head ultrasound,76536,Ultrasound examination of head and neck,0.7372138500213623,high,82.96,82.96,107.1
9e299d75-7f00-42be-bf20-cb34f25d8744,courtlistener-10554133,openrouter/google/gemini-2.0-flash-001,MRI of the brain,70558,Magnetic Resonance Imaging brain with dye,0.6739639043807983,medium,327.82,327.82,423.2
9e299d75-7f00-42be-bf20-cb34f25d8744,courtlistener-10554133,openrouter/google/gemini-2.0-flash-001,neonatology consultation,99469,Neonate critical care subsequent,0.6125794053077698,medium,58.36,58.36,75.34
9e299d75-7f00-42be-bf20-cb34f25d8744,courtlistener-10554133,openrouter/google/gemini-2.0-flash-001,neurology consultation,76140,X-ray consultation,0.5985442996025085,medium,73.72,73.72,95.17
9e299d75-7f00-42be-bf20-cb34f25d8744,courtlistener-10554133,openrouter/google/gemini-2.0-flash-001,cardiology consultation,76140,X-ray consultation,0.5624532699584961,medium,73.72,73.72,95.17
9e454a19-f9fa-4000-9a81-bc846acd0586,nzlii-nzhpdt-2006-50-html,openrouter/meta-llama/llama-4-maverick,abdominal ultrasound,76700,Ultrasound examination abdomen complete,0.7513841390609741,high,127.6,127.6,164.71
9e454a19-f9fa-4000-9a81-bc846acd0586,nzlii-nzhpdt-2006-50-html,openrouter/meta-llama/llama-4-maverick,pelvic ultrasound,76857,Ultrasound examination pelvic limited,0.7994153499603271,high,82.96,82.96,107.1
9e454a19-f9fa-4000-9a81-bc846acd0586,nzlii-nzhpdt-2006-50-html,openrouter/meta-llama/llama-4-maverick,complete blood count,85027,Complete complete blood count automated,0.7310539484024048,high,7.2,7.2,9.3
9e454a19-f9fa-4000-9a81-bc846acd0586,nzlii-nzhpdt-2006-50-html,openrouter/meta-llama/llama-4-maverick,comprehensive metabolic panel,80053,Comprehensive metabolic panel,0.9577139616012573,high,16.7,16.7,21.56
9e454a19-f9fa-4000-9a81-bc846acd0586,nzlii-nzhpdt-2006-50-html,openrouter/meta-llama/llama-4-maverick,hormonal tests,84702,Chorionic gonadotropin test,0.6426059007644653,medium,18.68,18.68,24.12
9e454a19-f9fa-4000-9a81-bc846acd0586,nzlii-nzhpdt-2006-50-html,openrouter/meta-llama/llama-4-maverick,gastroenterology consultation,78262,Gastroesophageal reflux examination,0.5262464880943298,medium,264.37,264.37,341.29
9e594968-ab9b-453f-a93d-d615ce8f70a7,courtlistener-9376743,openrouter/qwen/qwen3-30b-a3b,neurology consultation,76140,X-ray consultation,0.5985442399978638,medium,73.72,73.72,95.17
9e594968-ab9b-453f-a93d-d615ce8f70a7,courtlistener-9376743,openrouter/qwen/qwen3-30b-a3b,MRI,77059,Magnetic Resonance Imaging both breasts,0.6871703863143921,medium,327.82,327.82,423.2
9e594968-ab9b-453f-a93d-d615ce8f70a7,courtlistener-9376743,openrouter/qwen/qwen3-30b-a3b,thiamine infusion,84430,Assay of thiocyanate,0.5390855073928833,medium,13.77,13.77,17.77
9e68ff1a-58e4-4647-8ad9-1478b51b49e0,courtlistener-3112814,openrouter/meta-llama/llama-4-maverick,CT scan of abdomen and pelvis,74177,CT abdomen and pelvis with contrast,0.7922919988632202,high,334.33,334.33,431.6
9e68ff1a-58e4-4647-8ad9-1478b51b49e0,courtlistener-3112814,openrouter/meta-llama/llama-4-maverick,complete blood count,85027,Complete complete blood count automated,0.7310537695884705,high,7.2,7.2,9.3
9e68ff1a-58e4-4647-8ad9-1478b51b49e0,courtlistener-3112814,openrouter/meta-llama/llama-4-maverick,surgical consultation,88329,Pathology consultation during surgical procedure,0.6616657376289368,medium,29.47,29.47,38.05
9e7d61c1-a9f3-4c30-b323-847f6c5f34c3,courtliste-10627968-leslie-smith-as-personal-representative-of-t,openrouter/qwen/qwen3-30b-a3b,neurology consultation,76140,X-ray consultation,0.598544180393219,medium,73.72,73.72,95.17
9e93250c-e325-43f3-9195-949d0ddb6d79,bailii-qb-2020-828-html,openrouter/deepseek/deepseek-r1,continuous fetal monitoring,59050,Fetal monitor with report,0.6891906261444092,medium,146.87,146.87,189.62
9e93250c-e325-43f3-9195-949d0ddb6d79,bailii-qb-2020-828-html,openrouter/deepseek/deepseek-r1,cervical exam,89330,Evaluation cervical mucus,0.7123454213142395,high,7.6,7.6,9.82
9e93250c-e325-43f3-9195-949d0ddb6d79,bailii-qb-2020-828-html,openrouter/deepseek/deepseek-r1,ultrasound,76872,Ultrasound transrectal,0.6760362386703491,medium,82.96,82.96,107.1
9e9a14b5-d225-4f3d-aa60-1e17e7fb1ecb,courtlistener-10770386,gold/x-ai/grok-4.1-fast,Cognitive Processing Therapy,97127,Therapeutic intervention with focus cognitive functioning,0.5818129777908325,medium,72.24,72.24,93.26
9e9a14b5-d225-4f3d-aa60-1e17e7fb1ecb,courtlistener-10770386,gold/x-ai/grok-4.1-fast,Prolonged Exposure Therapy,97026,Infrared therapy,0.4748101234436035,low,26.41,26.41,34.09
9e9a14b5-d225-4f3d-aa60-1e17e7fb1ecb,courtlistener-10770386,gold/x-ai/grok-4.1-fast,Eye Movement Desensitization and Reprocessing,67318,Revise eye muscle(s),0.624996542930603,medium,1644.05,1644.05,2122.41
9e9c43ff-48c7-4ca1-a319-6f36955d8f01,bailii-qb-2020-3453-html,openrouter/anthropic/claude-sonnet-4,Chest X-ray,75756,Artery x-rays chest,0.8299975395202637,high,842.36,842.36,1087.46
9e9c43ff-48c7-4ca1-a319-6f36955d8f01,bailii-qb-2020-3453-html,openrouter/anthropic/claude-sonnet-4,Sputum samples for AFB smear,89220,Sputum specimen collection,0.6432405710220337,medium,51.58,51.58,66.58
9e9c43ff-48c7-4ca1-a319-6f36955d8f01,bailii-qb-2020-3453-html,openrouter/anthropic/claude-sonnet-4,Sputum samples for TB culture and sensitivity,86480,Tuberculosis test cell immune measure,0.6119774580001831,medium,24.34,24.34,31.42
